Movie_Name,Comment
大眼睛 Big Eyes,JL856
大眼睛 Big Eyes,基于真实事件。艾米亚当斯蓝眼睛配金头发实在太美了。耐人寻味的是赎罪小屋里的教父跟玛格丽特说的是，男人是一家之主你要配合他的谎言，而后来跟玛格丽特传教的两位女士以及她们的教会支持她站出来起诉丈夫。两拨人是不同的性别，也代表了她心境的不同时期。胜利的前提，是女性自身意识的觉醒。
大眼睛 Big Eyes,電影院
大眼睛 Big Eyes,又一个关于画画的故事。
大眼睛 Big Eyes,比较平淡。
大眼睛 Big Eyes,题材很好，开头也不错，可惜蒂姆却给了个糟糕的结尾。
大眼睛 Big Eyes,看到母女握手的三幕，突然感触好大，可怜之人必有可恨之处。
大眼睛 Big Eyes,真不敢相信这么淡而无味的电影是蒂姆·波顿拍出来的。
大眼睛 Big Eyes,暗黑系图画正好配上蒂姆波顿，Waltz的无赖淋漓尽致。沉默的艺术家和天才推销员，故事很简单。
大眼睛 Big Eyes,只想说没有Walter，谁能知道大眼睛呢？真画家与假画家，幕后作画与投机销售天才。克里斯托弗·沃尔兹从头至尾的入戏和滑稽表演。蒂姆伯顿在这样喜剧非魔幻的故事中，还是加上了一个眼睛与锁扣的惊悚镜头。整个故事太偏娱乐，尤其是法庭戏，瓦尔兹演疯了。人物塑造不丰富，Walter至尾的扁平化滑稽小丑。
大眼睛 Big Eyes,6.5/10.看完倍感唏嘘，好像蒂姆波顿的伎俩只剩下艺术指导一样。电影的中心——婚姻关系反倒是电影表达得最弱最差强人意的地方，两人的关系变化因两位脸谱式的演技也显得格外单薄且粗糙.AA的角色对她来说难了一点，瓦叔不太适合这张外放式的角色，还是内敛式表演能表现他的演技。总体还是略失望的。
大眼睛 Big Eyes,my雷的插曲真是恰到好处
大眼睛 Big Eyes,跳着看的。
大眼睛 Big Eyes,不再是伯顿的风格，just so so
大眼睛 Big Eyes,艾米要夸赞
大眼睛 Big Eyes,我很喜欢大眼睛画作啊
大眼睛 Big Eyes,"马戏团婊说他房间也挂着大眼睛的海报, 所以睡觉前先赶紧看一下这个."
大眼睛 Big Eyes,蒂姆波顿的片子，路线不太一样嘛。
大眼睛 Big Eyes,男女主角表现都非常好，故事本身真实但缺乏故事性，整体感觉很一般
大眼睛 Big Eyes,我只想看美美的旧金山
大眼睛 Big Eyes,waltz这个角色也忒搞笑了...作为真实事件还蛮传奇的
大眼睛 Big Eyes,如果男主人公真实的存在这世界上，我看早改进神经病院了，波顿毫无自我风格的一部电影，这样的剧本能让人看下去很平庸，想表达某种女权，为什么非要找一个在丈夫下面控制了十年最后离家出走的角色。
大眼睛 Big Eyes,Amy Adams 演技超级棒。剧情嘛，总之就是cliched。不如其他的Tim Burton. 哈哈。
大眼睛 Big Eyes,普通得令人发指。
大眼睛 Big Eyes,挺一般的，男主演技浮夸啊这次，不像导演雨原来风格了
大而不倒 Too Big to Fail,鲍尔森负责忽悠，伯南克负责恐吓，盖特纳负责扯皮条
大而不倒 Too Big to Fail,前半段边看边wiki，后半段想起在法国的最后时间，金融危机对我这类小平民的影响。群星演绎非常精彩，但有给鲍尔森洗脱嫌疑，不知老鲍有没有投钱，四星降一。
大而不倒 Too Big to Fail,金融超级英雄主旋律电影。
大而不倒 Too Big to Fail, 光看字幕也有点晕。。需要研究下
大而不倒 Too Big to Fail,★★★了解09年那场经济危机本质的最好电影。气氛营造很到位。
大而不倒 Too Big to Fail,"too Big to fail? shame on you, all of you!"
大而不倒 Too Big to Fail,7/10。这也许是一部仅供金融业内人士讨论的电影，因为它绝不好看，很少观众会忍受一堆人念叨自己一窍不通的专业术语，没能理解人物的性格和利益关系，跟不上剧情的悬念和重要桥段，不知道主角的想法，就进不了他们的心理困境。不过节奏沉稳气氛浓重，这类题材高潮不是群戏撕逼怒哄实为难得，太高冷了。
大而不倒 Too Big to Fail,"可惜不懂金融, 全看热闹了. "
大而不倒 Too Big to Fail,次贷危机和监守自盗属一类。美国人实在太狂了泡沫经济了都还来个too big to fail。华尔街的大亨都是主宰世界风云者啊。没细看对该题材不是很感兴趣。
大而不倒 Too Big to Fail,我不是很懂那些专业知识，但是看着这种疯狂的节奏和他们崩溃的行为还是很过瘾
大而不倒 Too Big to Fail,对白太多了，字幕闪地眼都花了，比 inside job 难看懂些，得全神贯注地看。
大而不倒 Too Big to Fail,这就是同名新闻报道的影视配套版，难以独立成片。
大而不倒 Too Big to Fail,这是给汉克·保尔森洗白吗？感觉不像纪录片，更像故事片。片子开头的时候信息量太大，金融白痴表示头晕眼花。
大而不倒 Too Big to Fail,以假乱真的剧情片，揭示金融危机内幕以及纷乱的利益关系，剧作沉稳扎实。不过对于财经门外汉来讲还是指向性太强了点，专业术语太多消化有碍啊。
大而不倒 Too Big to Fail,恰巧是在雷曼兄弟破产5周年纪念日看这部，只能说上帝安排的。
大而不倒 Too Big to Fail,在“占领华尔街”抗议活动进行得如火如荼的时候，看此片感觉更为莫测难懂。仅仅几个人就决定了全美金融市场，甚至是全球金融市场的命运，更让人觉得大众的无奈。哦，Monk的龙套哦~
大而不倒 Too Big to Fail,金融界的滑铁卢
大而不倒 Too Big to Fail,看这么多词汇实在有些啃不动。从财政部长个人视角出发的想法不错，尾声的回应不够强烈。故事片中的纪录片。
大而不倒 Too Big to Fail,"半紀錄片, 不過當年美國財長真是如此? 是否美化了美國政府的處理方法? "
大而不倒 Too Big to Fail,要是09年或者10年能看到这个片，我肯定会热血沸腾的喊牛片；可是这一年看着Wall Street的扯皮我都烦了......伯南克气场就那么弱么......那些负责人们就都这么帅啊......
大而不倒 Too Big to Fail,拖垮世界的方法很多，但拖垮世界的人都只是为了自身利益这种烂理想
大而不倒 Too Big to Fail,一个个西装革履
大而不倒 Too Big to Fail,快逃往美帝吧
大而不倒 Too Big to Fail,with sky
大而不倒 Too Big to Fail,催眠。
大而不倒 Too Big to Fail,not my type
大而不倒 Too Big to Fail,相比《利益风暴》《大空头》，本片显得略微松散，且看起来像美国监管的诉苦和公关。另外伯南克被黑好惨。
大而不倒 Too Big to Fail,看得似懂非懂，挺可悲的~
大而不倒 Too Big to Fail,既然金融危机最终解决方案是财政给民营银行注资，那对于国有控股的中国金融体系来说，什么才是真正的金融危机？
大而不倒 Too Big to Fail,影片很跳跃，看过书才知道来龙去脉
大而不倒 Too Big to Fail,先看的原著，再看电影，体会到了改编之难。电影和原著要当独立的两个作品来看。如果一定要比较，我觉得原著比电影好看。电影还是仓促了，来不及层层铺垫。
大而不倒 Too Big to Fail,可以作为一部科普片，可惜受电影时限的影响，片子只是像流水帐一样讲了一下过程而已。
大而不倒 Too Big to Fail,主旋律纪录片。。。无聊
大而不倒 Too Big to Fail,对这类片子很难入戏，能看完也不容易，但是越到后面越容易看进去
大而不倒 Too Big to Fail,看得稀里糊涂
大而不倒 Too Big to Fail,暂时看不懂
大而不倒 Too Big to Fail,练练金融英语还是不错的
大而不倒 Too Big to Fail,团队作战被拍成了个人英雄主义，果然很有美国特色。盖特纳好帅呀，我要变迷妹啦。幸好伯南克没看本片，不然要被气死。嗯，还是喝燕麦粥吧。
大而不倒 Too Big to Fail,还是挺drama的虽然改自非虚构类原著……对paulson的确美化……
大而不倒 Too Big to Fail,其实没有纪录片那么讲得明白
大而不倒 Too Big to Fail,剧本本身不错。但电影本身一般。
大而不倒 Too Big to Fail,"经济学无力… …高密度的专业术语连续轰炸和飙台词in a high fucking speed让我都惊奇自己竟然能忍着看完……倒是人物心理刻画很独到,气场真有种too big to fail的感觉~"
大而不倒 Too Big to Fail,专业术语密集，情节跌宕~~~评论一下跑龙套的巴菲特扮演者好了，真人没那么显胖显老吧
大而不倒 Too Big to Fail,不明觉厉，米兰达可爱。
大而不倒 Too Big to Fail,果真如此吗？
大而不倒 Too Big to Fail,大而不倒，大而不能倒；没有一劳永逸的终极真理，只有不断调整，让失衡不至倾覆。读原著小说前先看电影打个底。
大而不倒 Too Big to Fail,感觉看不懂
大而不倒 Too Big to Fail,美林釜底抽薪，AIG too big to fail，雷曼就是个倒霉蛋
大而不倒 Too Big to Fail,所有人都在扯皮天啊
大而不倒 Too Big to Fail,虽不够专业，但是剧情编排没话说。 问题讲的明白
大而不倒 Too Big to Fail,和书比，电影剧情太简单
大而不倒 Too Big to Fail,还能这样拍。。。
大而不倒 Too Big to Fail,在A股崩盘后回顾了2008年的那场金融浩劫。
大而不倒 Too Big to Fail,　看完了，其实什么都没说，认识了一圈wallstreet大佬，普及了次贷，讨好了共和党，也没开罪paulson。【ZZ 神评论。】
大而不倒 Too Big to Fail,雷曼的CEO竟然叫Dick？
大而不倒 Too Big to Fail,"我不是学金融的，有很多唬人概念，比如驻美大使向美财长吹风苏俄想和偶们联手桶你丫菊花，揣万亿P民血汗的大圈老总在华尔街头志明与春娇啊
蒙克有爱啊，扮演巴菲特的像天林叔啊～果断是美政金界神一样的存在啊
当纪录片留着，可以有，至少比百度百科强啊"
大而不倒 Too Big to Fail,老实说，这类题材不太适合拍成大众观看的剧情片，除非拍成本片这样：「鲍尔森拯救世界」。
大而不倒 Too Big to Fail,充分突出了美财长，美联储主席，在金融危机发生后，为了维护美帝资本主义政权稳定，为了陷入水深火热人民，殚精竭虑，四处奔走，不被理解，为万民而一跪的高大形象。。。
大而不倒 Too Big to Fail,这不算纪录片，就像《三国演义》不能算史实。不过至少导演讲清楚了他眼中的金融危机是怎样发生的。
大而不倒 Too Big to Fail,尔虞我诈，老奸巨猾，都不是什么好鸟
大门 The Doors,有点失望，传记果然还是不好拍，要不就是被琐碎的片段组乱叙事，要不就是难以抓住人物内心
大门 The Doors,他是命里赴死的人，平常人妳为何也随他而去了。妳说妳爱生活但你难道不也憧憬黑暗？疯癫与文明。骨肉皮和其他西方世界摇滚乐毒品酒精性爱狂乱的头昏昏追随者。他恨他的父亲，电影却没指明原因，多少显得不自然和矫情。电影拍的不错，音乐不错，可惜我不嗑药我觉得可笑。你的诗性，让我每每内心发笑。
大门 The Doors,满怀期待的打开这部大门的传记片，但是看完后大失所望，剧情太过着重乐队有争议的一面，整个过程似乎就是吉姆的自我毁灭过程。奥利弗斯通把吉姆莫里森塑造成一个自负、愤怒、敏感、反政府、蔑视一切的二逼不说，对于几场演唱会的再现也没有任何积极的画面，看完之后唯有那曲light my fire萦绕耳边。
大门 The Doors,熟脸太多真不好，看着梅姨和Hodge大叔，情绪怎么也放不进去。歌是歌，人是人。吸毒酗酒乱性伴随摇滚乐任何乐手演员showbiz乃至整个人类，60年代的“飞”建立在毒品和各种异教上，大事件太多，年轻人嗨了疯了傻了操操操，各种混乱各种放纵各种浪费各种心理不健全，反正操死自己就完事了
大门 The Doors,这片儿虽然拍得傻了吧唧的，但是基本上和Morrison相似，更何况导演加分，MichaelMadson加分，Meg Ryan更加分……
大门 The Doors,除了OST和年轻的val Kimmer以外，剩下的完全不能融入，拍的太散了。。。是不是传记片都拍成这样才牛逼，那个bob dylan的I am not there也是这种特别晕乎的结构。。。不过Val的演技真不是一般的好啊！您快回来吧~
大门 The Doors,看了快3个月了。。。。能看下去，是因为Morrison是当初爱过的男人。。。。
大门 The Doors,说实话我根本没看完，因为实在没办法把那个演员想成Jim Morrison，所以看了一半实在进入不了状况，跑去听the Doors的唱片了。等我有那个耐性了再看吧……
大门 The Doors,68/100。只有表面没有内在，想通过此片了解一下Jim Morrison的内心世界基本没戏。全是支离破碎和片段，没有人物内心的变化。最后死得太突兀了吧。
大门 The Doors,每次看摇滚传记片都是一段自我毁灭之路。当然原声都是超赞的！
大门 The Doors,本质就是一MV电影....可惜因为电波不合....每一首歌的响起对我来说都是一种折磨....唯独三十路版的Kathleen Quinlan是萌点.....唉呦呦....无论过去与现在..甚至是未来.....这女人怎么就能这么美呢.....捶地啊......
大门 The Doors,全程摇滚迷幻风格MV，人物塑造什么的统统位居次席。多次出现的印第安人为何意，代表原始和不羁？
大门 The Doors,一个摇滚歌手的经历，从大红大紫到酒醉金迷，迷失了自己，走向死亡，也许这影片对摇滚乐迷来说不一般
大门 The Doors,作为Jim & Pam的迷妹这部电影有些让我失望.....对于Jim的描写太过潦草和负面化。方基默演得很浮夸，梅根也不符合我心中Pam的形象。听到熟悉的音乐想到那些美好的记忆，唉说多了都是泪。
大门 The Doors,大爱大门，OliverStone 演得凑合...
大门 The Doors,一直在下雨，从rider on the storm开始。
大门 The Doors,Val Kilmer ~海报很cool~
大门 The Doors,"是心情不配合的原因也是网路太慢的原因
暂停播放暂停播放花了两天把他看完
所以没有太多感想
只是男主角应该演的不错也很相像"
大门 The Doors,简直是杂乱的Cosplay啊！NICO有那么俗吗？RAY有那么傻吗？
大门 The Doors,相对于The Doors和Jim Morrison的传奇本身，电影太苍白了。
大门 The Doors,C+
大门 The Doors,...
大门 The Doors,快进 sorry
大门 The Doors,很大门，不电影。
大门 The Doors,天才都是神经病
大门 The Doors,传记不好拍，尤其拍一个天才的传记，所有的解析都显得苍白。这个我六年级的时候因为那张像狮子般的照片而喜欢上的吉姆莫里森，摇滚天才，疯子，瘾君子，27岁选择以死亡结束传奇，他更希望大家称他为诗人。
大门 The Doors,相当不喜欢
大门 The Doors,一代音乐天才的成功和失败
大门 The Doors,真实~
大门 The Doors,电影语言有点意思，可以拉一下
大门 The Doors,Jim Morrison的自我毁灭。
大门 The Doors,这片如果不了解大门乐队那么只有方金墨还能看。。
大门 The Doors,魔幻色彩
大门 The Doors,看起来有点小尴尬呢
大门 The Doors,好吧，迷幻......
大门 The Doors,失望，看在把场景还原得还挺好的份儿上给三星
大门 The Doors,充满伤心的回忆
大门 The Doors,我得承认吉姆和他的故事确实让我略感不适，但无论如何每个人都有权利选择他想要的生活
大门 The Doors,木有逻辑啊啊啊....
大门 The Doors,不喜欢奥利弗斯通 嗯
大门 The Doors,大门的音乐成了推动剧情的唯一动力？？
大门 The Doors,本片讲述了1960年代美国迷幻摇滚代表乐队——大门乐队的灵魂主唱吉姆·莫里森从成名到自我毁灭的一生。
大门 The Doors,喜欢迷幻的可以看看
大门 The Doors,假
大门 The Doors,歌不错 其他一般
大门 The Doors,也许在观看任何一部传记片之前首先要做的就是忘掉真实。
大门 The Doors,当时不很明白
大门 The Doors,作为电影，比较失败
大门 The Doors,我爱的是William Blake
大门 The Doors,我是来听歌的
大门 The Doors,那就疯吧
大门 The Doors,他的世界我不懂……
大门 The Doors,30%的满分是给斯通的还是给jim的？？
大门 The Doors,压抑到不行。。。
大门 The Doors,无字幕版的，英语渣渣竟然看懂了。
大门 The Doors,Meg真是甜心
大门 The Doors,3.5
大门 The Doors,有点失望，与其说片名叫大门，不如叫吉姆·莫里森。
大门 The Doors,音乐真的很恰如其分的体现，不过迷幻摇滚么离不开嗑药
大门 The Doors,在书店
天与地,1.刘德华在这部电影很拼命，俞飞鸿很美，刘松仁把坏人演得很出色；2.充满悲剧色彩的年代，无论是火车上的殒命还是戏院里的大屠杀，如此黯然，令人神伤。
天与地,视频网站里有个视频的标题为《刘德华的这部电影没火，但是两首歌却红遍大江南北》讲得还是挺有道理，剧情之间过度得太快，导致情感渲染得也不是很到位。
天与地,"“对不起。你生不逢时。”
天地虽大，竟容不下一个理想主义者。为仍遭人嫉恨的华仔和他曾经的梦想之舟天幕电影公司难过。"
天与地,陈少霞出道第一部片，演刘德华老婆，在旋转门被打死后老刘抱着她边哭边跑那段印象还挺深刻。那首歌叫《纠缠》。
天与地,他的朋友搭檔妻子，一個個全部死去。我以為犧牲了這麼多人，最後至少換回他存活的機會，誰知連這個機會都沒有。
天与地,这部电影最出人意料的还是结尾，张一鹏铲除了上海的贩毒势力，却死在了自己人手里，火车上他睁大的双眼，意外的表情，成为了一个定格，最悲怆的不是他，而是那个时代。“对不起，你生不逢时”，我依然记得这句台词。
天与地,76/100：理想被社会碾碎后还要被社会补上一刀的悲剧。
天与地,除了主角外，演得都不错。很多bug，补刀美
天与地,生不逢时？谁又生而逢时了呢？
天与地,从主角角度出发的话，感觉就像是《黑金》民国版，不过拍得差多了，尤其是少了梁家辉李立群那样有分量的角色来镇住全片。
天与地,90年代的片子有些拍得好悲情啊，不过很适合那个时代，女人都惨死了，生不逢时的英雄最后也死了，是个非常残酷的结局啊！剧院杀人有点夸张，三人灭毒窝也有点夸张，孤胆英雄，俞飞鸿用筷子插耳朵也可以自杀，刘德华年轻时真帅，有魅力，演警察一绝。乱世英雄死光光啊！没有希望
天与地,2017年7月15日19:15:30，偶尔也听过一些影评里提到这个片子，却原来是民国时期上海滩扫毒的故事，那种年代，乌烟瘴气之下一身正气的做这种事情，确实孤胆英雄，令人唏嘘。然而人活一世，也许是真需要点这种追求。陈少霞还是笑傲江湖里小师妹的感觉，笑的很真诚，很亲切
天与地,天幕电影公司亏损的开始，其实影片还是不错的，可能是故事不够吸引观众，如果放在如今，只要大肆宣传，找点噱头，再加上大阵容，什么烂片都可以糊弄大家去看的。。。
天与地,枪战中坏人死掉无数个 英雄总能奇葩的站起来 没有最后那一分钟最多只能两颗星
天与地,★★★ 歌曲一流，电影一般
天与地,结尾的枪战太扯淡了。
天与地,有日月朝暮悬，有鬼神掌着生死权。天地也只合把清浊分辨，可怎生糊突了盗跖颜渊：为善的受贫穷更命短，造恶的享富贵又寿延。天地也，做得个怕硬欺软，却元来也这般顺水推船。地也，你不分好歹何为地。天也，你错勘贤愚枉做天！哎，只落得两泪涟涟。3.5
天与地,"看 义胆雄心 The Untouchables二十多分钟 
突然发现原来这部天与地竟然是翻拍它的"
天与地,曾经年少爱追梦，一心只想往前飞，结果不死也是残废。太黑暗了，几个人的力量是改变不了体制和权威的，敢于与恶势力作斗争的朋友们全都生不逢时，然而这个“时”永远不会来。
天与地,"曾经年少爱追梦,一心只想往前飞.可惜生不逢时"
天与地,剧情太惨了。。。
天与地,生不逢时。
天与地,这种时代背景的普遍不喜欢
天与地,典型的港式电影结尾。
天与地,我就记得他们死的都好惨啊
天与地,片子挺没意思的
天与地,对不起，你生不逢时
天与地,生不逢时，适者生存，人间正道，沧海桑田
天与地,看的国语版，配音和配乐可真够迷的...
天与地,是讽刺社会。
天与地,对不起，你生不逢时
天与地,最后的结局，社会！
天与地,没看完，没太大耐心了，书生意气。
天与地,又是调查局探员……
天与地,很悲情的一部电影，诚意之作。
天与地,永远的生不逢时，那何时是逢时呢？
天与地,对不起，你生不逢时……
天与地,壮志未酬
天与地,吴倩莲真好看
天与地,结尾不错
天与地,60
天与地,正面人物有勇无谋+高大全，减三星。一个人的正义最终无力改变大环境的现实感，加一星。
天与地,时代。
天与地,华仔千偏一律的脸看不烦吗？
天与地,？？？
天与地,英雄主义的电影，拍得有些流水账了。很喜欢俞飞鸿。
天与地,3.0
天与地,比较幼稚！
天与地,刘德华颜值巅峰，不过俞飞鸿更惊艳。
天与地,还行
天与地,麻麻地
天与地,忘情水～
天与地,当时的俞飞鸿真是漂亮
天与地,结局好评
天与地,怀疑女主角是个喜欢编造过往的骗子
天与地,腐败土壤开不了理想之花
天与地,怀旧，幼稚的电影
天与地,伤感
天与地,好看
天与地,"看過很久仍舊印象深刻的片子。他的朋友搭檔妻子，一個個全部死去。我以為犧牲了這麼多人，最後至少換回他存活的機會，誰知連這個機會都沒有。 
"
天使与我同桌 An Angel at My Table,拍的不错的流水账。对应的自传有台版译本《島國天使》《伏案天使》《鏡幻天使》，从摘抄看文笔确实很诗意，倒不如直接看书
天使与我同桌 An Angel at My Table,细密绵长，困苦疼痛，女作家传记，简·坎皮恩的女性诗情。那一头火红的蓬松短发。
天使与我同桌 An Angel at My Table,没字幕，权当练听力了，谢谢ex
天使与我同桌 An Angel at My Table,作家，这世上最为独孤的职业之一。女主角敏感脆弱。158分钟叙述她平凡而孤独的一生却让人很压抑。
天使与我同桌 An Angel at My Table,简·坎皮恩第二部长片，画面依旧出色，还是偏个人化偏文艺。影片讲述了一个女作家的成长过程，脆弱敏感的内心，大量内心独白，很安静的电影，三个女演员分别饰演三个时期的女主角，诠释到位，感觉剪辑有些问题，导致影片的节奏很“跳”，摇臂拍摄收尾...
天使与我同桌 An Angel at My Table,三星半。悲剧。暗色调。
天使与我同桌 An Angel at My Table,文艺女青年成长史
天使与我同桌 An Angel at My Table,介于半疯半清醒状态 故事有点冗长 精神病院算是高潮吗？
天使与我同桌 An Angel at My Table,很美的流水账，Jane Campion对于镜头和女性感触细腻的捕捉能力惊人，然而还是太长，如果能够取舍一下的话多好。那些诗和文字很动人，那些她没法用话语或者表情表达的动人。看到后来才知道开头的Seacliff有多么恐怖。
天使与我同桌 An Angel at My Table,影像非常好。叙事、表演、剪辑都很一般。导演更多的还是在组织情绪，对片子的整体把握很弱。
天使与我同桌 An Angel at My Table,太沉闷
天使与我同桌 An Angel at My Table,橙色的大球晃呀晃呀~~~
天使与我同桌 An Angel at My Table,对文字敏感的人反而有比常人更易紧张的神经。生命只在纸上起舞璀璨。
天使与我同桌 An Angel at My Table,非常轻盈，单场戏绝不拖泥带水。最后穿上父亲的鞋，漂亮。
天使与我同桌 An Angel at My Table,原来是传记。沉闷有理。
天使与我同桌 An Angel at My Table,长大后的叙事弱了点
天使与我同桌 An Angel at My Table,ʕ•̫͡•ʕ*̫͡*ʕ•͓͡•ʔ-̫͡-ʕ•̫͡•ʔ*̫͡*ʔ-̫͡-ʔ，打卡。
天使与我同桌 An Angel at My Table,很碎片化，感觉就是女主一小段一小段的记忆吧。很长的流水账…之前对这个作家没什么了解，总体就是很阴郁的感觉。或许作家的养成就是比常人更多、更深刻的痛苦吧。
天使与我同桌 An Angel at My Table,一如既往的色彩运用和细腻的内心表现。抓住我的片段有：她向往的微笑的特写，Part2结束时大海的空镜头，保罗离开时的音乐和脚步声。
天使与我同桌 An Angel at My Table,三个篇章，这个红发发胖的小姑娘在大片大片绿色的原野上肆意的放开，对于各种境遇的迷思。
天使与我同桌 An Angel at My Table,我对这类心理或性格有缺陷的天才莫名排斥（心灵捕手、美丽心灵），因为半点代入感也没有。好在摄影与造型上还不错
天使与我同桌 An Angel at My Table,原来是传记...
天使与我同桌 An Angel at My Table,有动人的地方。更多的是尴尬。
天使与我同桌 An Angel at My Table,在<Piano>和<Bright Star>之后看的第三部坎皮恩的电影，拍摄手法维持一贯的细腻安静。Janet Frame is a true inspiration.
天使与我同桌 An Angel at My Table,三星半，孤独的女作者，传奇的人生，有些地方不甚明朗，可以更好。
天使与我同桌 An Angel at My Table,女主角的脸真让人感到紧张= =
天使与我同桌 An Angel at My Table,人生变幻无常，如同大海，刹那风平浪静、刹那惊涛骇浪，无法揣度，让人心生敬畏之意。 人生就是如此起落无常，得意与失意之间只差一个正负号。
天使与我同桌 An Angel at My Table,还是有些地方没懂，引起共鸣的是那些孤独与向往，恐惧与欲望。
天使与我同桌 An Angel at My Table,女主畏畏缩缩的样子让人看了很不爽。声音也不好听。但片子还可以。对那句，看XX化妆是一种犯罪很有印象。哈哈。
天使与我同桌 An Angel at My Table,就这样终老一生
天使与我同桌 An Angel at My Table,生活看似痛苦，其实在将天使背负；我看似孤独，其实在与天使倾诉。3.5
天使与我同桌 An Angel at My Table,棒棒的剪辑，舒缓的呈现，可惜了较弱的剧本。文字才是贯穿了她一生的信仰，却感觉不到文字的力量。初来爱情的甜蜜，也只是流水账的带过。女主角从始至终的表情让人略乏味，即便到了她人生中最艰难的时候，以及最后逐渐光明化的结尾，我都不见她情绪的起伏与表演的层次。
天使与我同桌 An Angel at My Table,片长太长了～成名作家相关的电影大多命运凄苦～要是拍村上这种自律节制相当健康的人生大家一定都觉得很无聊吧？
天使与我同桌 An Angel at My Table,一直很寂寞
天使与我同桌 An Angel at My Table,羞涩，紧张，敏感，压抑，她咋老那么郁闷.....
天使与我同桌 An Angel at My Table,　她用文字怀念失去的亲人，孤独的写作成为了她的精神狂欢。终于，作品发表后她得到了很多人梦寐以求的成名，也遇见了一段短暂燃烧的爱情，然而，乱哄哄的命运过后，珍妮特回归凄清的人生，重返故土继续寂寞的写作。
天使与我同桌 An Angel at My Table,3星半
天使与我同桌 An Angel at My Table,珍妮特的一生真波折。。。
天使与我同桌 An Angel at My Table,文字给了命运坎坷的珍妮慰藉和救赎。就算上帝已将我抛弃，天使也和我同桌。
天使与我同桌 An Angel at My Table,很不错的传记片
天使与我同桌 An Angel at My Table,只看了一半实在没办法看下去，弃
天使与我同桌 An Angel at My Table,这是拍给她的粉丝看的吧
天使与我同桌 An Angel at My Table,异常的压抑沉闷
天使与我同桌 An Angel at My Table,如果有书看起来应该会比电影有感触
天使与我同桌 An Angel at My Table,不懂
天使与我同桌 An Angel at My Table,音乐好听，风景美。
天使与我同桌 An Angel at My Table,福祸相倚……
天使与我同桌 An Angel at My Table,女主角小时候胖胖的样子很可爱，长大之后一开始那一口烂牙很恶心，女主角对社交和人群的恐惧与逃避让我想起了自己曾经某刻的一种状态。
天使与我同桌 An Angel at My Table,我以为讲的是天使和我的同桌他们俩之间的故事，然而…
天使与我同桌 An Angel at My Table,沉闷啊，，
天使与我同桌 An Angel at My Table,没有期待的共鸣。
天使与我同桌 An Angel at My Table,又臭又长，谢谢！
天使与我同桌 An Angel at My Table,可以在电影里找到比我们凄惨得多的人生～这和同桌毛关系没有呀？！
天使与我同桌 An Angel at My Table,如此孤独的局外人，始终以热切的目光注视着无力融入的世界，渴望与痛苦燃烧成文字与诗章，那是宣泄的出口，唯一的浪漫
天使与我同桌 An Angel at My Table,格调有些阴暗，心情不好时审看。
天使与我同桌 An Angel at My Table,蓬蓬头
天使与我同桌 An Angel at My Table,★★★☆
天使与我同桌 An Angel at My Table,看不懂啊
天使与我同桌 An Angel at My Table,传记片？有点沉闷，没看完
天使与我同桌 An Angel at My Table,还行吧
天地明察,飞机上看的，还可以~
天地明察,天文题材太苦手了，果然aoi还是最适合和服，一直这么少女是怎么做到的><
天地明察,头开得不错，后面的叙事反而越来越没有新意
天地明察,好拖，中间一大段无谓的情节其实都可以省去。从冷面教官堂上突然转型到健气少年算哲乍看还真让人接受不了。第一次发觉宫崎葵挺可爱的
天地明察,把原作小说改编的太多了，一些关键点都去掉了，还乱增加剧情。。。
天地明察,三体前传
天地明察,有大白加一颗
天地明察,既有天文又有人情
天地明察,3.0。1.守得云开终见日食。2.染谷将太小客串。
天地明察,★★★
天地明察,日本人是可以把任何题材都做成热血加狗血剧的。
天地明察,"完全是博大精深的中華文化宣傳片嘛~日本只是通過觀測確定了授時曆的準確性然後挪了下位置直接用了..俺們可是從無到有地創造出來了啊!!好可怕!!自豪感動得要哭了!!
最後轉折也太假了,再怎麽差大統曆也不可能預測不出這麽明顯的日食好嗎!哪怕在日本!差評!"
天地明察,描写了江户时代的棋手安井算哲欲与天争雄，誓要修订中华历法于霓虹的故事。泷田证明了《入殓师》不是偶然的神来之笔，如此冷僻而又陌生的天文学家传记题材居然拍出了时代片经年不见的大气魄与真性情，虽然冗长的毛病还是好明显。
天地明察,即使泷田是拿过奥斯卡的导演也不能否认，这片子真的是超乎想象的长了。即使日本江户，战国时代题材的电影对我有着致命的吸引力我也得说，你能不能剪成110分钟。
天地明察,围棋看着好别扭。宫崎葵真是好看。
天地明察,题材不错，选角一般，男主这是混血脸啊
天地明察,下一秒会发生啥都能猜出来的片。对卡司没特别偏爱的就当科教片看吧…
天地明察,日本棋院关西分部君在推特推了好久今天终于看了，内容还是很有趣的
天地明察,冷门而高深的天文学加之本就是高难度的传记真心不好讲，天文仪器的运用只能当是满足观众好奇，跌宕起伏的人生片段选择也颇为头疼。只能说平常不出彩。
天地明察,還行，就是太長
天地明察,也就是泷田洋二郎的水准之作，片子拍的太过工整，两个半小时的片长流水账一般将“天文学之父”的艰辛和毅力叙述了一遍，让人挑不出毛病，也凉白开一样使人留不下什么印象。《入殓师》的辉煌过后，导演回归正常。
天地明察,武藤敬司!!!
天地明察,@SIFF 题材很有趣味，很有意思啊。不过仅限于此。
